bookID,isbn13,title,authors,average_rating,language_code,  num_pages,ratings_count,text_reviews_count,Date
32588,9781557131775,Victoria,Knut Hamsun/Oliver Stallybrass,3.74,eng,155,47,7,1994-10-01
32589,9780285647879,The Wanderer,Knut Hamsun/Oliver Stallybrass/Gunnvor Stallybrass,3.96,eng,164,696,25,2001-04-30
32590,9780141180670,Pan,Knut Hamsun/Sverre Lyngstad,3.9,eng,181,5833,255,1998-09-01
32591,9781931243193,The Last Joy,Knut Hamsun/Sverre Lyngstad,3.77,eng,250,129,8,2002-07-01
32592,9780970312556,In Wonderland,Knut Hamsun/Sverre Lyngstad,3.6,nor,185,86,8,2003-09-01
32609,9780671519162,Guilty as Charged,Scott Turow/Sarah Shankman/Jay Brandon/Jeremiah Healy/Ed Gorman/John Jakes/Maynard F. Thomson/Lia Matera/Susan Dunlap/Bill Pronzini/John Lutz/Andrew Klavan/Marcia Muller/Stuart M. Kaminsky/Carolyn Wheat/Stan Washburn/Valerie Frankel,3.76,eng,10,149,2,1996-10-01
32610,9780762427321,On the Shoulders of Giants: The Great Works of Physics and Astronomy,Stephen Hawking/Isaac Newton/Nicolaus Copernicus/Albert Einstein/Johannes Kepler/Galileo Galilei,4.2,eng,256,4151,33,2006-01-01
32625,9780847827374,Visions of Heaven and Hell,Clive Barker,4.32,eng,352,661,20,2005-09-27
32626,9780425165584,Books of Blood: Volumes One to Three (Books of Blood #1-3),Clive Barker,4.18,eng,507,22863,491,1998-10-01
32627,9780060933159,Everville (Book of the Art #2),Clive Barker,4.03,eng,697,8829,157,1999-11-03
32628,9780060933166,The Great and Secret Show (Book of the Art #1),Clive Barker,4.05,eng,658,25955,518,1999-11-03
32636,9780060596385,Abarat: Days of Magic  Nights of War,Clive Barker,4.2,eng,569,12118,292,2006-09-26
32637,9780061094156,Imajica: The Reconciliation,Clive Barker,4.42,eng,544,2583,30,1995-05-10
32639,9780006482642,Sacrament,Clive Barker,3.75,eng,594,3942,106,1997-05-01
32640,9780743417341,The Inhuman Condition (Books of Blood  #4),Clive Barker,3.96,eng,180,6294,111,2001-03-01
32649,9780819564528,Notebook of a Return to the Native Land,Aimé Césaire/Annette Smith/Clayton Eshleman,4.09,eng,66,941,49,2001-09-24
32650,9780375757181,The Return of the Native,Thomas Hardy/Alexander Theroux,3.86,eng,448,29586,981,2001-02-13
32656,9780393927870,The Return of the Native,Thomas Hardy/Phillip Mallett,3.86,eng,552,44,5,2006-02-14
32664,9780553527407,The Stephen King Collection: Stories from Night Shift,Stephen King/John  Glover,4,eng,9,662,23,2000-05-02
32667,9780671046170,Blood and Smoke,Stephen King,3.92,eng,4,6221,155,2000-01-01
32668,9780743520058,LT's Theory of Pets,Stephen King,3.69,eng,1,2824,140,2001-08-01
32679,9788401474729,Carretera maldita,Richard Bachman/Stephen King/Joseph M. Apfelbäume,3.6,spa,362,336,37,1999-02-01
32680,9780451821287,Silver Bullet,Stephen King/Bernie Wrightson,3.64,en-US,255,3551,33,1985-11-12
32682,9780425134351,Patriot Games (Jack Ryan  #1),Tom Clancy,4.14,eng,503,170797,984,1992-05-01
32686,9780765300355,Legends,Robert Silverberg/Stephen King/Robert Jordan/Terry Goodkind/Anne McCaffrey/Orson Scott Card/Tad Williams/George R.R. Martin/Raymond E. Feist/Terry Pratchett/Ursula K. Le Guin,3.92,en-US,717,339,25,2001-09-08
32689,9780446390576,Bare Bones: Conversations on Terror with Stephen King,Tim Underwood/Chuck Miller/Stephen King,4.17,eng,224,3162,28,1989-07-01
32691,9780451213594,Four Past Midnight,Stephen King,3.93,eng,768,1430,42,2004-03-02
32692,9780831727529,Gerald's Game,Stephen King,3.51,eng,332,117178,2678,1992-09-01
32694,9780743267533,Faithful: Two Diehard Boston Red Sox Fans Chronicle the Historic 2004 Season,Stewart O'Nan/Stephen King,3.83,eng,445,4321,164,2005-09-06
32695,9788408042433,El talismán,Stephen King/Peter Straub/Pilar Giralt Gorina,4.13,spa,375,12,1,2003-07-01
32696,9788497594295,El umbral de la noche,Stephen King/Gregorio Vlastelica/Eduardo Goligorsky,4,spa,417,79,11,2004-04-30
32702,9788427011502,Rabia,Richard Bachman/Stephen King/Hernán Sabaté Vargas,3.78,spa,203,91,22,1987-09-01
32703,9780786890439,The Diary of Ellen Rimbauer: My Life at Rose Red,Joyce Reardon/Steven Rimbauer/Ridley Pearson,3.67,eng,277,7852,352,2001-04-29
32709,9780679740131,Now and on Earth,Jim Thompson/Stephen King,3.7,eng,320,339,21,1994-02-01
32714,9780394299037,The Monkey,Stephen King/David Purdham,3.77,eng,2,801,44,1989-10-28
32715,9780670776054,Desperation / The Regulators: Box Set,Stephen King/Richard Bachman,4.07,eng,1075,3231,72,1996-10-01
32720,9780609810873,Ojos de fuego,Stephen King/Eduardo Goligorsky,3.88,spa,528,353,29,2001-09-04
32737,9781929068036,Tevye's Daughters: Collected Stories of Sholom Aleichem,Sholom Aleichem/Frances Butwin,4.17,eng,302,146,13,1999-11-01
32741,9780517412947,Favorite Tales of Sholom Aleichem,Sholom Aleichem/Ben Shahn/Frances Butwin/Julius Butwin,4.26,en-US,692,66,6,1990-11-18
32750,9781558614987,Brown Girl  Brownstones,Paule Marshall/Mary Helen Washington/Edwidge Danticat,4.07,eng,324,2466,107,2006-08-01
32760,9783499137303,V.,Thomas Pynchon,3.96,ger,544,46,4,1994-08-01
32765,9780374500528,Gimpel the Fool: And Other Stories,Isaac Bashevis Singer/Saul Bellow,4.16,eng,205,37,4,1988-12-31
32767,9780812974416,At the Mountains of Madness,H.P. Lovecraft/China Miéville/S.T. Joshi,3.88,eng,224,24866,1608,2005-06-14
32768,9780870540387,At the Mountains of Madness and Other Novels,H.P. Lovecraft/James Turner/S.T. Joshi/August Derleth,4.44,eng,458,486,20,1985-12-01
32769,9780345329455,At the Mountains of Madness and Other Tales of Terror,H.P. Lovecraft,4.25,eng,184,21719,491,1991-09-13
32773,9780843943993,Mountain Madness (Wilderness  #24),David   Robbins/David Thompson,4.45,eng,170,22,2,1998-06-01
32774,9780007127771,At the Mountains of Madness and Other Novels of Terror,H.P. Lovecraft/August Derleth/E. Hoffmann Price,4.44,eng,552,29,5,2002-06-17
32778,9780679413356,The Aeneid,Virgil/Robert Fitzgerald,3.84,eng,483,184,21,1992-06-30
32779,9780024277800,The Aeneid (Verse Translation),Virgil/Rolfe Humphries,3.84,en-US,368,19,2,1987-01-15
32780,9781904633389,The Iliad,Homer/Andrew Lang,3.86,eng,542,64,8,2011-09-01
32781,9781590171455,War and the Iliad,Simone Weil/Rachel Bespaloff/Mary McCarthy/Christopher E.G. Benfey/Hermann Broch,4.04,eng,121,532,57,2005-03-31
32782,9780753453216,The Iliad,Homer/Victor G. Ambrus/Nick McCarty,3.86,eng,95,8,3,2000-09-15
32807,9780425199329,Trojan Odyssey (Dirk Pitt  #17),Clive Cussler,3.94,eng,463,15118,318,2004-12-01
32810,9780140440461,The Divine Comedy II: Purgatory,Dante Alighieri/Dorothy L. Sayers/C.W. Scott-Giles,4.02,en-US,388,369,33,1981-08-30
32811,9780192835024,The Divine Comedy,Dante Alighieri/C.H. Sisson/David H. Higgins,4.07,en-US,735,177,10,1998-06-18
32812,9780140441055,Paradiso (The Divine Comedy  #3),Dante Alighieri/Dorothy L. Sayers/Barbara Reynolds,3.95,eng,400,11566,222,1962-07-30
32813,9780764804946,Modern Reader's Guide to Dante's the Divine Comedy,Joseph Gallagher,4.49,eng,256,29,2,1999-05-10
32814,9780140440225,The Canterbury Tales,Geoffrey Chaucer/Nevill Coghill,3.49,eng,489,1050,74,1970-07-30
32816,9780393925876,The Canterbury Tales: Fifteen Tales and the General Prologue,Geoffrey Chaucer/V.A. Kolve/Glending Olson,3.95,enm,600,1149,41,2005-08-01
32823,9780310249870,Fanning the Flame: Bible  Cross  and Mission,Chris    Green/Chris Wright/Paul Douglas Gardner,5,eng,336,1,1,2003-06-17
32827,9781598184549,From the Earth to the Moon (Extraordinary Voyages  #4),Jules Verne,3.78,eng,136,17325,421,2006-10-01
32828,9780786714957,The Mammoth Book of New Jules Verne Adventures: Return to the Center of the Earth and Other Extraordinary Voyages  New Tales by the Heirs of Jules Verne,Mike Ashley/Eric Brown/Keith Brooke/Johan Heliot/Kevin J. Anderson/Sarah A. Hoyt/Justina Robson/Adam Roberts/Paul Di Filippo/Tim Lebbon/Molly Brown/Tony Ballantyne/Stephen Baxter/Richard A. Lupoff/Sharan Newman/Michael Pagel/Liz Williams/Brian Stableford/James Lovegrove/Ian Watson/Peter Criwther/Laurent Genefirt/F. Gwynplaine MacIntyre/Michael Mallory,3.63,eng,498,28,4,2005-02-15
32829,9780553213973,Journey to the Center of the Earth (Extraordinary Voyages  #3),Jules Verne,3.86,eng,240,107189,2510,2006-04-25
32830,9780237526887,20 000 Leagues Under The Sea,Pauline Francis/Jules Verne,3.76,eng,48,563,32,2004-08-01
32831,9780812972122,The Mysterious Island (Extraordinary Voyages  #12),Jules Verne/Caleb Carr/Jordan Stump,4.11,eng,723,30022,948,2004-04-27
32832,9781589630949,The Lighthouse at the End of the World,Jules Verne,3.64,eng,260,1752,40,2001-03-20
32833,9781885586421,The World of Jules Verne,Gonzague Saint Bris/Arthur C. Clarke/Stéphane Heuet/Helen Marx/Saint-Bris Gonzague,4,eng,85,3,1,2006-11-01
32835,9781410103277,The End of Nana Sahib: The Steam House (Extraordinary Voyages  #20),Jules Verne/Agnes D. Kingston,3.59,eng,276,199,9,2003-07-19
32836,9780451529770,Around the World in Eighty Days,Jules Verne/Herbert R. Lottman/Jacqueline Rogers,3.93,eng,236,156,17,2005-06-07
32843,9780812968569,Around the World in Eighty Days,Jules Verne/George M. Towle/Bruce Sterling,3.93,eng,211,778,35,2003-12-30
32844,9780812966428,The Mysterious Island,Jules Verne/Jordan Stump/Caleb Carr,4.11,eng,630,114,14,2002-12-10
32849,9781410102157,Adrift in the Pacific: Two Years Holiday (Extraordinary Voyages  #32),Jules Verne,3.99,eng,300,1956,39,2003-04-24
32854,9780307276780,Final Payments,Mary Gordon,3.69,eng,304,551,78,2006-06-06
32872,9780307338464,Sliver of Truth (Ridley Jones #2),Lisa Unger,3.68,eng,308,3015,347,2007-01-02
32880,9780340824467,The Mothman Prophecies,John A. Keel,3.54,eng,352,117,16,2002-03-07
32884,9781558743748,Intimate Communion: Awakening Your Sexual Essence,David Deida/Lorrie Bortner,3.99,eng,270,265,26,1995-11-01
32893,9780684856278,Letter to a Man in the Fire: Does God Exist and Does He Care?,Reynolds Price,3.7,eng,112,113,22,2000-10-17
32899,9780684825106,The Promise of Rest,Reynolds Price/Mary Bess Engel,4,eng,368,253,16,1996-11-05
32900,9780743418720,Perfect Match,Jodi Picoult,3.95,eng,368,213,33,2002-05-01
32913,9780140085303,Demon Box,Ken Kesey,3.56,eng,400,1418,55,1987-08-04
32915,9780140139976,Sailor Song,Ken Kesey,3.58,eng,533,2015,105,1993-07-01
32916,9781560251149,On the Bus: The Complete Guide to the Legendary Trip of Ken Kesey and the Merry Pranksters and the Birth of Counterculture,Paul Perry/Ken Babbs,3.86,eng,205,193,10,1997-01-07
32919,9780670831746,The Further Inquiry,Ken Kesey/Ron Bevirt,3.63,eng,215,226,3,1990-10-01
32929,9780060775858,Goodnight Moon,Margaret Wise Brown/Clement Hurd,4.28,eng,32,276426,4975,2007-01-23
32936,9780061125935,Goodnight Moon 123: A Counting Book (Over the Moon),Margaret Wise Brown/Clement Hurd,3.57,eng,32,198,22,2007-07-01
32939,9781594862953,New Rules: Polite Musings from a Timid Observer,Bill Maher,3.71,en-US,304,5034,305,2005-07-26
32941,9780743291354,True Story,Bill Maher,3.11,en-US,304,199,28,2005-10-01
32942,9780345412812,Does Anybody Have a Problem With That? The Best of Politically Incorrect,Bill Maher,3.51,eng,288,189,9,1997-05-20
32946,9780141314570,The Outsiders,S.E. Hinton,4.09,eng,218,2630,258,2003-03-06
32947,9780896087644,Outsiders Within: Writing on Transracial Adoption,Jane Jeong Trenka/Julia Chinyere Oparah,4.17,eng,300,190,20,2006-08-01
32950,9781401211950,Outsiders  Vol. 5: The Good Fight,Judd Winick/Matthew Clark/Art Thibert/Pop Mhan/Ron Randall,3.43,eng,192,122,12,2007-01-03
32951,9780895941411,Sister Outsider: Essays and Speeches,Audre Lorde,4.49,en-GB,190,12105,568,1984-06-01
32957,9780679742586,Caramelo,Sandra Cisneros,3.9,eng,441,9317,700,2003-09-09
32961,9780739322796,The House on Mango Street,Sandra Cisneros,3.63,en-US,2,108,21,2005-08-30
32964,9780806133638,Selections from Homer’s Iliad,Homer/Allen Rogers Benner/Mark W. Edwards,4.41,eng,522,67,7,2001-12-15
32966,9780141013954,The Merchant of Venice,William Shakespeare,3.8,eng,240,140,8,2005-04-07
32975,9780689036910,Nancy Drew: Girl Detective: #1-4,Carolyn Keene,4.02,eng,640,2167,30,2004-10-01
32977,9781557091628,Nancy's Mysterious Letter (Nancy Drew Mystery Stories  #8),Carolyn Keene/Walter Karig,3.86,eng,210,8279,179,1996-04-01
32979,9781557091550,The Secret of the Old Clock (Nancy Drew Mystery Stories  #1),Carolyn Keene/Russell H. Tandy/Sara Paretsky,3.99,eng,210,53304,2118,1991-09-01
32980,9781557092649,The Mystery at the Moss-covered Mansion (Nancy Drew Mystery Stories  #18),Carolyn Keene/Russell H. Tandy/Mildred Benson,3.89,eng,215,4920,95,2003-02-01
32981,9781557092632,The Mystery of the Brass-Bound Trunk (Nancy Drew Mystery Stories  #17),Carolyn Keene/Mildred Benson,3.89,eng,228,4249,89,2001-12-01
32986,9781851682348,The Mantle of the Prophet: Religion and Politics in Iran,Roy Mottahedeh,4.08,eng,416,412,42,2000-08-15
32987,9780812975291,The Greatest Generation,Tom Brokaw,4.01,eng,464,14233,914,2001-05-01
32994,9780712678865,Maverick: The Success Story Behind the World's Most Unusual Workplace,Ricardo Semler,4.17,eng,336,2979,163,2001-09-06
33001,9780821775899,Weekend Warriors (Sisterhood  #1),Fern Michaels,4.05,eng,304,6783,562,2004-07-01
33002,9780823084500,The Weekend Novelist,Robert J. Ray/Bret Norris,3.67,eng,266,368,36,2005-04-01
33007,9781585678136,The Week-End Book,Francis Meynell/John Julius Norwich/Francis Maynell,3.67,eng,368,31,7,2006-05-04
33008,9780895872739,North Carolina Weekends,Lynn Setzer,3.71,en-US,353,7,1,2003-10-01
33013,9780375757976,Far from the Madding Crowd,Thomas Hardy/Margaret Drabble,3.94,eng,465,324,40,2001-12-11
33015,9780140436990,Selected Poems,Thomas Hardy/Robert Mezey,3.96,eng,320,1509,30,1998-12-01
33017,9780192834911,Selected Poetry,Thomas Hardy/Samuel Hynes,3.96,eng,304,9,0,1999-05-06
33024,9780743480710,Underworld (Underworld  #1),Greg Cox/Danny McBride/Len Wiseman/Kevin Grevioux,4.09,eng,384,2031,79,2003-08-26
33025,9781400049516,Underworld: The Mysterious Origins of Civilization,Graham Hancock,3.95,eng,784,1112,70,2003-10-28
33026,9780060906825,The Dream and the Underworld,James Hillman,4.22,en-US,256,746,34,1979-07-25
33028,9780439681360,Underworld (Star Wars: The Last of the Jedi  #3),Jude Watson,3.96,eng,160,840,23,2005-12-01
33029,9781569716182,Star Wars: Underworld - The Yavin Vassilika,Mike Kennedy/Carlos Meglia,3.35,eng,120,83,6,2001-10-16
33030,9780743480727,Underworld: Blood Enemy (Underworld  #2),Greg Cox/Len Wiseman/Kevin Grevioux,3.91,eng,310,548,26,2004-11-30
33032,9780345483195,Queen of the Underworld,Gail Godwin,2.89,eng,368,541,100,2007-01-30
33046,9780375823619,Ve  perro ¡Ve!,P.D. Eastman/Adolfo Pérez Perdomo,4.09,spa,24,33,2,2003-02-25
33052,9780156632775,Murder in the Cathedral,T.S. Eliot,3.76,eng,148,6782,309,1964-03-18
33057,9780060925819,Cathedral  Forge  and Waterwheel: Technology and Invention in the Middle Ages,Frances Gies/Joseph Gies,3.86,eng,368,649,56,1995-01-01
33064,9782253150862,L'Équilibre du monde,Rohinton Mistry/Françoise Adelstain,4.36,fre,890,152,11,2001-06-20
33075,9780679434047,In the Kitchen with Rosie: Oprah's Favorite Recipes,Rosie Daley/Oprah Winfrey,3.04,eng,142,767,31,1994-04-16
33130,9780521532488,King Richard II,William Shakespeare/Andrew Gurr,3.77,eng,252,89,6,2003-05-05
33131,9781903436332,King Richard II,William Shakespeare/Charles R. Forker,3.77,eng,593,501,43,2002-03-21
33133,9780521297653,King Richard II,William Shakespeare/Andrew Gurr,3.77,eng,240,27,3,1984-11-30
33137,9780684854755,Floating in My Mother's Palm,Ursula Hegi/John Collier/Francine Kass,3.82,en-US,192,2738,218,1998-07-03
33139,9780684846118,Tearing the Silence: On Being German in America,Ursula Hegi,3.86,eng,304,259,34,1998-07-03
33144,9780316182744,Paint it Black,Janet Fitch,3.48,eng,387,10136,978,2006-09-01
33151,9780393978193,The Tempest,William Shakespeare/Peter Hulme/William H. Sherman,3.81,eng,355,582,30,2003-12-23
33152,9780786928576,The Day of the Tempest (Dragonlance: Dragons of a New Age  #2),Jean Rabe,3.65,eng,352,1365,16,2002-08-01
33153,9781559362108,A Tempest,Aimé Césaire/Richard Miller,3.56,eng,69,1422,76,2002-05-01
33155,9781903436608,A Midsummer Night's Dream,William Shakespeare/Harold F. Brooks,3.94,en-US,312,2820,76,1979-09-06
33157,9781586634049,A Midsummer Night's Dream (SparkNotes Literature Guide),SparkNotes/William Shakespeare,3.96,eng,64,19,2,2002-01-10
33158,9780521532471,A Midsummer Night's Dream,William Shakespeare/R.A. Foakes,3.94,eng,168,144,10,2003-04-28
33159,9782266075183,Minuit dans le jardin du bien et du mal,John Berendt,3.92,fre,388,13,2,1998-06-06
33169,9782869595941,Les Essais (mis en français moderne par Claude Pinganaud),Michel de Montaigne,4.24,fre,806,6,1,2002-09-14
33174,9780822007357,Cliffs Notes on Hugo's Les Miserables,Amy L. Marsland,3.76,en-GB,120,21,4,1968-11-01
33175,9780140444308,Les Misérables,Victor Hugo/Norman Denny,4.17,eng,1232,3873,459,1982-03-25
33179,9780691102573,Hamlet in Purgatory,Stephen Greenblatt,3.94,eng,344,219,24,2002-09-15
33180,9780313324529,From Hinton to Hamlet: Building Bridges between Young Adult Literature and the Classics,Sarah K. Herz/Donald R. Gallo,4.01,en-US,256,64,9,2005-09-01
33185,9780300101058,Hamlet,William Shakespeare/Burton Raffel/Harold Bloom,4.02,eng,249,822,58,2003-09-10
33186,9780521532525,Hamlet  Prince of Denmark,William Shakespeare/Philip Edwards/Robert Hapgood,4.02,eng,270,149,13,2003-04-21
33191,9780198321491,Romeo & Juliet,William Shakespeare/Roma Gill,3.74,eng,142,237,18,2005-05-26
33192,9781580495783,Romeo and Juliet,William Shakespeare/Paul D. Moliken,3.74,eng,111,223,20,2003-03-01
33194,9780521532532,Romeo and Juliet,William Shakespeare/G. Blakemore Evans/Thomas Moisan,3.74,eng,278,273,10,2003-05-01
33195,9780764585746,Shakespeare's Romeo and Juliet,William Shakespeare/Karin Jacobson/Sidney Lamb,3.74,eng,231,65,3,2000-05-08
33197,9781586633585,Romeo and Juliet (SparkNotes Literature Guide),SparkNotes/Brian  Phillips/William Shakespeare,3.91,eng,88,52,8,2002-01-10
33198,9781903436912,Romeo and Juliet,William Shakespeare/René Weis,3.74,eng,350,219,13,2012-07-15
33247,9782221092491,La Petite Fille du Lac,Christina Schwarz/Marie-Hélène Sabard,3.74,fre,363,2,0,2003-03-06
33263,9780679767398,South of the Border  West of the Sun,Haruki Murakami/Philip Gabriel,3.87,eng,213,3778,457,2000-03-14
33279,9780465007806,Clock of the Long Now: Time and Responsibility: The Ideas Behind the World's Slowest Computer,Stewart Brand,4.1,eng,208,526,63,2000-04-06
33282,9780553157277,Jessica's Bad Idea (Sweet Valley Twins and Friends  #31),Francine Pascal/Jamie Suzanne,3.46,eng,104,318,6,1989-08-01
33288,9780091906818,How to Win Friends and Influence People,Dale Carnegie,4.19,eng,268,1842,104,2006-04-06
33291,9780749307844,How to Win Friends and Influence People,Dale Carnegie,4.19,en-US,256,210,21,1994-03-31
33292,9780743272773,How to Win Friends and Influence People for Teen Girls,Donna Dale Carnegie,3.96,eng,208,428,44,2005-06-02
33293,9780393324860,Naked Economics: Undressing the Dismal Science,Charles Wheelan,4.03,eng,288,5719,484,2003-09-17
33295,9780938045557,The Naked Warrior: Master the Secrets of the Super-Strong - Using Bodyweight Exercises Only,Pavel Tsatsouline,4,en-US,218,908,63,2010-01-01
33297,9780385334303,The Naked Ape: A Zoologist's Study of the Human Animal,Desmond Morris,3.95,eng,256,6724,325,1999-04-13
33308,9781932361278,There's No Toilet Paper . . . on the Road Less Traveled: The Best of Travel Humor and Misadventure,Doug Lansky,3.38,eng,216,413,53,2005-11-16
33313,9780060899226,Kitchen Confidential: Adventures in the Culinary Underbelly,Anthony Bourdain,4.07,eng,312,183882,9427,2007-01-09
33331,9780231138703,More Than You Know: Finding Financial Wisdom in Unconventional Places,Michael J. Mauboussin,4.09,eng,268,1359,48,2006-04-21
33333,9780785263715,Searching for God Knows What,Donald Miller,3.92,eng,246,23657,692,2004-10-11
33342,9780681403222,The More Than Complete Hitchhiker's Guide (Hitchhiker's Guide  #1-4 + short story),Douglas Adams,4.58,en-US,624,433,34,1989-11-01
33344,9781557046765,Hitchhiker's Guide To The Galaxy: The Filming of the Douglas Adams classic,Robbie Stamp/Paul Simpson,3.9,eng,184,155,18,2005-04-22
33348,9780708823606,Different Seasons,Stephen King,4.35,en-GB,560,188,24,1983-10-01
